Country,Crop,Year,Yield_tonnes_per_ha
India,"Other stimulant, spice and aromatic crops, n.e.c.",1989,1.3088
India,Other stone fruits,1989,5.0
India,"Other tropical fruits, n.e.c.",1989,7.7917
India,"Other vegetables, fresh n.e.c.",1989,9.5914
India,Papayas,1989,9.965200000000001
India,Peaches and nectarines,1989,4.4508
India,Pears,1989,5.2157
India,"Peas, dry",1989,0.942
India,"Peas, green",1989,12.7857
India,"Pepper (Piper spp.), raw",1989,0.2747
India,"Pigeon peas, dry",1989,0.779
India,Pineapples,1989,14.536100000000001
India,Plums and sloes,1989,2.4088000000000003
India,Pomelos and grapefruits,1989,15.0
India,Potatoes,1989,15.929
India,"Pumpkins, squash and gourds",1989,9.5
India,Rape or colza seed,1989,0.9057999999999999
India,Rice,1989,2.616
India,Safflower seed,1989,0.5456
India,"Seed cotton, unginned",1989,0.7885
India,Sesame seed,1989,0.3122
India,Sorghum,1989,0.8693
India,Soya beans,1989,0.8014
India,Sugar cane,1989,60.9922
India,Sunflower seed,1989,0.5295
India,Sweet potatoes,1989,8.075
India,Tea leaves,1989,1.6923
India,Tomatoes,1989,13.356
India,Unmanufactured tobacco,1989,1.3072000000000001
India,"Walnuts, in shell",1989,0.6939
India,Watermelons,1989,12.547799999999999
India,Wheat,1989,2.2444
India,"Cereals, primary",1989,1.9164
India,"Citrus Fruit, Total",1989,13.6634
India,"Fibre Crops, Fibre Equivalent",1989,0.42119999999999996
India,Fruit Primary,1989,10.6443
India,"Oilcrops, Cake Equivalent",1989,0.3507
India,"Oilcrops, Oil Equivalent",1989,0.2214
India,"Pulses, Total",1989,0.5857
India,"Roots and Tubers, Total",1989,15.6492
India,Sugar Crops Primary,1989,60.9922
India,"Treenuts, Total",1989,0.5261
India,Vegetables Primary,1989,9.7683
Nigeria,Carrots and turnips,1989,7.9048
Nigeria,"Cashew nuts, in shell",1989,0.625
Nigeria,"Cassava, fresh",1989,10.6136
Nigeria,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1989,1.5493
Nigeria,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",1989,9.635299999999999
Nigeria,Cocoa beans,1989,0.36160000000000003
Nigeria,"Coconuts, in shell",1989,3.1429
Nigeria,"Coffee, green",1989,0.7559
Nigeria,"Cow peas, dry",1989,0.7497999999999999
Nigeria,Fonio,1989,0.5832999999999999
Nigeria,"Ginger, raw",1989,0.5
Nigeria,Green corn (maize),1989,3.3313
Nigeria,"Groundnuts, excluding shelled",1989,1.2712999999999999
Nigeria,"Hen eggs in shell, fresh",1989,0.099
Nigeria,Karite nuts (sheanuts),1989,1.5
Nigeria,"Kenaf, and other textile bast fibres, raw or retted",1989,0.86
Nigeria,Kola nuts,1989,1.0769000000000002
Nigeria,Maize (corn),1989,1.395
Nigeria,"Mangoes, guavas and mangosteens",1989,5.9877
Nigeria,Melonseed,1989,1.0
Nigeria,Millet,1989,1.1729
Nigeria,Natural rubber in primary forms,1989,0.5867
Nigeria,Oil palm fruit,1989,2.6991
Nigeria,Okra,1989,2.9962
Nigeria,"Onions and shallots, green",1989,12.0
Nigeria,"Other citrus fruit, n.e.c.",1989,3.5017
Nigeria,"Other fruits, n.e.c.",1989,6.6667
Nigeria,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",1989,2.0
Nigeria,Other pulses n.e.c.,1989,0.4167
Nigeria,"Other stimulant, spice and aromatic crops, n.e.c.",1989,1.3333
Nigeria,"Other vegetables, fresh n.e.c.",1989,4.9333
Nigeria,Papayas,1989,8.0323
Nigeria,Pineapples,1989,7.4848
Nigeria,Plantains and cooking bananas,1989,7.4761999999999995
Nigeria,Potatoes,1989,6.024100000000001
Nigeria,Rice,1989,1.9994
Nigeria,"Seed cotton, unginned",1989,0.5297000000000001
Nigeria,Sesame seed,1989,0.4
Nigeria,Sorghum,1989,0.9752000000000001
Nigeria,Soya beans,1989,0.4
Nigeria,Sugar cane,1989,40.0
Nigeria,Sweet potatoes,1989,6.0
Nigeria,Taro,1989,4.7372
Nigeria,Tomatoes,1989,10.0
Nigeria,Unmanufactured tobacco,1989,0.4661
Nigeria,Wheat,1989,1.2
Nigeria,Yams,1989,10.433200000000001
Nigeria,"Cereals, primary",1989,1.2529000000000001
Nigeria,"Citrus Fruit, Total",1989,3.5017
Nigeria,"Fibre Crops, Fibre Equivalent",1989,0.18730000000000002
Nigeria,Fruit Primary,1989,5.3823
Nigeria,"Oilcrops, Cake Equivalent",1989,0.2278
Nigeria,"Oilcrops, Oil Equivalent",1989,0.3985
Nigeria,"Pulses, Total",1989,0.7272000000000001
Nigeria,"Roots and Tubers, Total",1989,10.2095
Nigeria,Sugar Crops Primary,1989,40.0
Nigeria,"Treenuts, Total",1989,0.6284
Nigeria,Vegetables Primary,1989,4.8791
South Africa,Apples,1989,23.8592
South Africa,Apricots,1989,11.073799999999999
South Africa,Avocados,1989,6.834
South Africa,Bananas,1989,14.7377
South Africa,Barley,1989,2.7423
South Africa,"Beans, dry",1989,1.4625
South Africa,Buckwheat,1989,0.3
South Africa,Cabbages,1989,37.6445
South Africa,Cantaloupes and other melons,1989,16.19
South Africa,Carrots and turnips,1989,30.0
South Africa,Castor oil seeds,1989,0.625
South Africa,Cauliflowers and broccoli,1989,27.4493
South Africa,Cereals n.e.c.,1989,0.6023999999999999
South Africa,Cherries,1989,3.152
South Africa,Chicory roots,1989,2.4726
South Africa,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1989,1.2069
South Africa,"Cow peas, dry",1989,0.5
South Africa,Cucumbers and gherkins,1989,15.5253
South Africa,Figs,1989,3.0071999999999997
South Africa,Grapes,1989,13.306299999999998
South Africa,Green corn (maize),1989,9.3364
South Africa,"Groundnuts, excluding shelled",1989,1.0567
South Africa,"Hen eggs in shell, fresh",1989,0.223
South Africa,Hop cones,1989,0.7173999999999999
South Africa,"Kenaf, and other textile bast fibres, raw or retted",1989,1.0909
South Africa,Lemons and limes,1989,21.9121
South Africa,Lettuce and chicory,1989,15.257200000000001
South Africa,Lupins,1989,0.35
South Africa,Maize (corn),1989,2.8405
South Africa,"Mangoes, guavas and mangosteens",1989,9.1029
South Africa,Millet,1989,0.6818
South Africa,Oats,1989,1.4
South Africa,"Onions and shallots, dry (excluding dehydrated)",1989,18.5422
South Africa,Oranges,1989,19.767400000000002
South Africa,"Other beans, green",1989,4.7638
South Africa,Other berries and fruits of the genus vaccinium n.e.c.,1989,6.6047
South Africa,"Other citrus fruit, n.e.c.",1989,19.1176
South Africa,"Other fibre crops, raw, n.e.c.",1989,1.2308
South Africa,"Other fruits, n.e.c.",1989,11.851899999999999
South Africa,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",1989,2.7778
South Africa,"Other oil seeds, n.e.c.",1989,1.2222
South Africa,"Other vegetables, fresh n.e.c.",1989,14.7222
South Africa,Papayas,1989,9.8478
South Africa,Peaches and nectarines,1989,13.1344
South Africa,Pears,1989,21.6464
South Africa,"Peas, dry",1989,1.4444000000000001
South Africa,"Peas, green",1989,6.8793
South Africa,Pineapples,1989,26.6325
South Africa,Plums and sloes,1989,9.3081
South Africa,Pomelos and grapefruits,1989,31.7107
South Africa,Potatoes,1989,17.5684
South Africa,"Pumpkins, squash and gourds",1989,15.5978
South Africa,Quinces,1989,5.4875
South Africa,Rice,1989,2.3076999999999996
South Africa,Rye,1989,0.033299999999999996
South Africa,"Seed cotton, unginned",1989,1.0793
South Africa,"Sisal, raw",1989,0.8607
South Africa,Sorghum,1989,2.2411999999999996
South Africa,Soya beans,1989,1.7864
South Africa,Strawberries,1989,7.848199999999999
South Africa,Sugar cane,1989,71.90469999999999
South Africa,Sunflower seed,1989,1.0183
South Africa,Sweet potatoes,1989,3.6534
South Africa,"Tangerines, mandarins, clementines",1989,17.9121
South Africa,Tea leaves,1989,1.9342000000000001
South Africa,Tomatoes,1989,31.6423
South Africa,Unmanufactured tobacco,1989,1.476
South Africa,Watermelons,1989,12.752799999999999
South Africa,Wheat,1989,1.0906
South Africa,"Cereals, primary",1989,2.2819000000000003
South Africa,"Citrus Fruit, Total",1989,20.947400000000002
South Africa,"Fibre Crops, Fibre Equivalent",1989,0.4099
South Africa,Fruit Primary,1989,16.168200000000002
South Africa,"Oilcrops, Cake Equivalent",1989,0.48660000000000003
South Africa,"Oilcrops, Oil Equivalent",1989,0.3261
South Africa,"Pulses, Total",1989,1.166
South Africa,"Roots and Tubers, Total",1989,15.225100000000001
South Africa,Sugar Crops Primary,1989,71.90469999999999
South Africa,"Treenuts, Total",1989,2.7778
South Africa,Vegetables Primary,1989,17.2864
Australia,"Almonds, in shell",1990,1.6667
Australia,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1990,1.2442
Australia,Apples,1990,15.1376
Australia,Apricots,1990,10.062700000000001
Australia,Asparagus,1990,4.5723
Australia,Avocados,1990,4.1396999999999995
Australia,Bananas,1990,22.7524
Australia,Barley,1990,1.6765999999999999
Australia,"Beans, dry",1990,0.5611
Australia,"Broad beans and horse beans, dry",1990,1.0563
Australia,Cabbages,1990,30.878400000000003
Australia,Canary seed,1990,0.6985
Australia,Cantaloupes and other melons,1990,16.2179
Australia,Carrots and turnips,1990,35.472199999999994
Australia,Cauliflowers and broccoli,1990,14.4976
Australia,Cherries,1990,2.7371999999999996
Australia,"Chick peas, dry",1990,1.0724
Australia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",1990,15.2625
Australia,"Cow peas, dry",1990,0.4418
Australia,Cucumbers and gherkins,1990,13.013
Australia,Currants,1990,4.6023000000000005
Australia,Figs,1990,3.7333000000000003
Australia,Grapes,1990,15.2884
Australia,Green corn (maize),1990,13.145
Australia,"Groundnuts, excluding shelled",1990,1.3432
Australia,"Hen eggs in shell, fresh",1990,0.252
Australia,Hop cones,1990,1.8562
Australia,Kiwi fruit,1990,8.420399999999999
Australia,Lemons and limes,1990,24.8283
Australia,"Lentils, dry",1990,0.75
Australia,Lettuce and chicory,1990,24.1102
Australia,Linseed,1990,0.9516
Australia,Lupins,1990,0.956
Australia,Maize (corn),1990,4.1821
Australia,"Mangoes, guavas and mangosteens",1990,2.5031999999999996
Australia,Millet,1990,1.1415
Australia,Mustard seed,1990,0.8225
Australia,Oats,1990,1.4659
Australia,Olives,1990,1.78
Australia,"Onions and shallots, dry (excluding dehydrated)",1990,37.8765
Australia,Oranges,1990,19.3324
Australia,"Other beans, green",1990,4.666
Australia,Other berries and fruits of the genus vaccinium n.e.c.,1990,4.6158
Australia,"Other citrus fruit, n.e.c.",1990,12.1594
Australia,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",1990,1.5492000000000001
Australia,"Other tropical fruits, n.e.c.",1990,6.4638
Australia,"Other vegetables, fresh n.e.c.",1990,36.4137
Australia,Papayas,1990,15.2239
Australia,Peaches and nectarines,1990,6.035
Australia,Pears,1990,23.3307
Australia,"Peas, dry",1990,1.0001
Australia,"Peas, green",1990,8.3866
Australia,Persimmons,1990,7.8333
Australia,Pineapples,1990,35.5876
Australia,Plums and sloes,1990,6.7235
Australia,Pomelos and grapefruits,1990,31.0959
Australia,Potatoes,1990,28.9832
Australia,"Pumpkins, squash and gourds",1990,11.5373
Australia,Quinces,1990,7.875
Australia,Rape or colza seed,1990,1.35
Australia,Raspberries,1990,3.4667
Australia,Rice,1990,8.8
Australia,Rye,1990,0.7016
Australia,Safflower seed,1990,0.5659
Australia,"Seed cotton, unginned",1990,3.329
Australia,Sorghum,1990,2.4883
Australia,Soya beans,1990,1.5717999999999999
Australia,Spinach,1990,14.293299999999999
Australia,Strawberries,1990,11.8353
Australia,Sugar cane,1990,73.40339999999999
Australia,Sunflower seed,1990,1.102
Australia,Sweet potatoes,1990,13.714
Australia,"Tangerines, mandarins, clementines",1990,16.2205
Australia,Tomatoes,1990,33.5339
Australia,Triticale,1990,1.8060999999999998
Australia,Unmanufactured tobacco,1990,2.4292
Australia,Vetches,1990,0.5802
Australia,Watermelons,1990,15.3495
Australia,Wheat,1990,1.6344
Australia,"Cereals, primary",1990,1.7161
Australia,"Citrus Fruit, Total",1990,19.7052
Australia,"Fibre Crops, Fibre Equivalent",1990,1.1652
Australia,Fruit Primary,1990,15.7657
Australia,"Oilcrops, Cake Equivalent",1990,0.9164
Australia,"Oilcrops, Oil Equivalent",1990,0.37139999999999995
Australia,"Pulses, Total",1990,0.9717
Australia,"Roots and Tubers, Total",1990,28.8182
Australia,Sugar Crops Primary,1990,73.40339999999999
Australia,"Treenuts, Total",1990,1.6048
Australia,Vegetables Primary,1990,20.0292
Brazil,Apples,1990,24.3325
Brazil,Avocados,1990,6.824
Brazil,Bananas,1990,11.7361
Brazil,Barley,1990,1.4975999999999998
Brazil,"Beans, dry",1990,0.4774
Brazil,"Broad beans and horse beans, dry",1990,0.2353
Brazil,Buckwheat,1990,1.04
Brazil,Cantaloupes and other melons,1990,6.0556
Brazil,"Cashew nuts, in shell",1990,0.18469999999999998
Brazil,Cashewapple,1990,2.3163
Brazil,"Cassava, fresh",1990,12.5529
Brazil,Castor oil seeds,1990,0.5161
Brazil,Cocoa beans,1990,0.38539999999999996
Brazil,"Coconuts, in shell",1990,2.2317
Brazil,"Coffee, green",1990,0.5036
Brazil,"Eggs from other birds in shell, fresh, n.e.c.",1990,0.068
Brazil,Figs,1990,7.43
Brazil,Grapes,1990,13.7186
Brazil,Green garlic,1990,4.1453
Brazil,"Groundnuts, excluding shelled",1990,1.6549
Brazil,"Hen eggs in shell, fresh",1990,0.132
Brazil,"Jute, raw or retted",1990,1.2102
Brazil,"Kenaf, and other textile bast fibres, raw or retted",1990,0.8734
Brazil,Lemons and limes,1990,7.7122
Brazil,Linseed,1990,0.6667000000000001
Brazil,Maize (corn),1990,1.8735
Brazil,"Mangoes, guavas and mangosteens",1990,12.0336
Brazil,Maté leaves,1990,17.314799999999998
Brazil,Natural rubber in primary forms,1990,0.4092
Brazil,Oats,1990,0.9201
Brazil,Oil palm fruit,1990,9.9394
Brazil,Olives,1990,1.3333
Brazil,"Onions and shallots, dry (excluding dehydrated)",1990,11.6425
Brazil,Oranges,1990,19.190099999999997
Brazil,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",1990,0.1667
Brazil,"Other tropical fruits, n.e.c.",1990,10.340200000000001
Brazil,"Other vegetables, fresh n.e.c.",1990,11.2069
Brazil,Papayas,1990,34.1115
Brazil,Peaches and nectarines,1990,5.1321
Brazil,Pears,1990,7.689
Brazil,"Peas, dry",1990,1.441
Brazil,"Pepper (Piper spp.), raw",1990,2.2924
Brazil,Persimmons,1990,11.796
Brazil,Pineapples,1990,33.283
Brazil,Pomelos and grapefruits,1990,18.0723
Brazil,Potatoes,1990,14.1084
Brazil,Quinces,1990,2.5959
Brazil,"Ramie, raw or retted",1990,1.4264000000000001
Brazil,Rape or colza seed,1990,0.8332999999999999
Brazil,Rice,1990,1.8802999999999999
Brazil,Rye,1990,1.0319
Brazil,"Seed cotton, unginned",1990,1.0094
Brazil,Sesame seed,1990,0.6
Brazil,"Sisal, raw",1990,0.7433
Brazil,Sorghum,1990,1.715
Brazil,Soya beans,1990,1.7322
Brazil,Strawberries,1990,6.5625
Brazil,Sugar cane,1990,61.4788
Brazil,Sunflower seed,1990,1.5909
Brazil,Sweet potatoes,1990,10.1661
Brazil,"Tangerines, mandarins, clementines",1990,14.716
Brazil,Tea leaves,1990,1.8155
Brazil,Tomatoes,1990,37.1432
Brazil,Tung nuts,1990,1.7450999999999999
Brazil,Unmanufactured tobacco,1990,1.6253
Brazil,"Walnuts, in shell",1990,1.969
Brazil,Watermelons,1990,6.4308000000000005
Brazil,Wheat,1990,1.154
Brazil,Yams,1990,9.1489
Brazil,"Cereals, primary",1990,1.7550999999999999
Brazil,"Citrus Fruit, Total",1990,18.5231
Brazil,"Fibre Crops, Fibre Equivalent",1990,0.4367
Brazil,Fruit Primary,1990,12.5995
Brazil,"Oilcrops, Cake Equivalent",1990,1.1943
Brazil,"Oilcrops, Oil Equivalent",1990,0.287
Brazil,"Pulses, Total",1990,0.475
Brazil,"Roots and Tubers, Total",1990,12.5606
Brazil,Sugar Crops Primary,1990,61.4788
Brazil,"Treenuts, Total",1990,0.2766
Brazil,Vegetables Primary,1990,15.768600000000001
India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1990,0.5912000000000001
India,Apples,1990,5.8435
India,Apricots,1990,3.0
India,Areca nuts,1990,1.1995
India,Bananas,1990,19.5973
India,Barley,1990,1.4998
India,"Beans, dry",1990,0.4172
India,Cabbages,1990,14.1375
India,Cantaloupes and other melons,1990,20.1639
India,Carrots and turnips,1990,14.0
India,"Cashew nuts, in shell",1990,0.538
India,"Cassava, fresh",1990,20.5381
India,Castor oil seeds,1990,0.8842000000000001
India,Cauliflowers and broccoli,1990,14.2265
India,Cherries,1990,2.4615
India,"Chick peas, dry",1990,0.6517999999999999
India,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1990,0.8809
India,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",1990,8.8421
India,Cocoa beans,1990,0.3
India,"Coconuts, in shell",1990,4.9017
India,"Coffee, green",1990,0.5344
India,Cucumbers and gherkins,1990,6.415100000000001
India,Eggplants (aubergines),1990,10.1695
India,Figs,1990,2.2857
India,"Ginger, raw",1990,2.8519
India,Grapes,1990,16.2605
India,Green garlic,1990,3.889
India,"Groundnuts, excluding shelled",1990,0.9044
India,"Hen eggs in shell, fresh",1990,0.183
India,"Jute, raw or retted",1990,1.8326
India,"Kenaf, and other textile bast fibres, raw or retted",1990,0.8911
India,Lemons and limes,1990,11.5692
India,"Lentils, dry",1990,0.6352000000000001
India,Lettuce and chicory,1990,6.4595
India,Linseed,1990,0.2896
India,Maize (corn),1990,1.5178
India,"Mangoes, guavas and mangosteens",1990,10.2156
India,Millet,1990,0.6905
India,Natural rubber in primary forms,1990,1.0284
India,"Nutmeg, mace, cardamoms, raw",1990,0.0809
India,Okra,1990,6.2466
India,"Onions and shallots, dry (excluding dehydrated)",1990,10.6863
India,Oranges,1990,14.5652
India,"Other beans, green",1990,2.9560999999999997
India,Other berries and fruits of the genus vaccinium n.e.c.,1990,3.8036
India,"Other citrus fruit, n.e.c.",1990,12.6866
India,"Other fruits, n.e.c.",1990,7.8452
India,"Other oil seeds, n.e.c.",1990,0.3048
India,Other pulses n.e.c.,1990,0.3312
India,"Other stimulant, spice and aromatic crops, n.e.c.",1990,1.1312
India,Other stone fruits,1990,5.2206
India,"Other tropical fruits, n.e.c.",1990,8.1503
India,"Other vegetables, fresh n.e.c.",1990,10.0
India,Papayas,1990,12.363700000000001
India,Peaches and nectarines,1990,4.516100000000001
India,Pears,1990,5.3306000000000004
India,"Peas, dry",1990,0.9093
India,"Peas, green",1990,13.103399999999999
India,"Pepper (Piper spp.), raw",1990,0.32180000000000003
India,"Pigeon peas, dry",1990,0.763
India,Pineapples,1990,16.1394
India,Plums and sloes,1990,4.0
India,Pomelos and grapefruits,1990,15.094299999999999
India,Potatoes,1990,15.7136
India,"Pumpkins, squash and gourds",1990,9.3464
India,Rape or colza seed,1990,0.8305
India,Rice,1990,2.6125
India,Safflower seed,1990,0.5776
India,"Seed cotton, unginned",1990,0.7027
India,Sesame seed,1990,0.3321
India,Sorghum,1990,0.8136
India,Soya beans,1990,1.0145
India,Sugar cane,1990,65.5915
India,Sunflower seed,1990,0.5346000000000001
India,Sweet potatoes,1990,7.9663
India,Tea leaves,1990,1.6581
India,Tomatoes,1990,15.8587
India,Unmanufactured tobacco,1990,1.3353
India,"Walnuts, in shell",1990,0.813
India,Watermelons,1990,12.5
India,Wheat,1990,2.1210999999999998
India,"Cereals, primary",1990,1.8912
India,"Citrus Fruit, Total",1990,13.614
India,"Fibre Crops, Fibre Equivalent",1990,0.4142
India,Fruit Primary,1990,11.0899
India,"Oilcrops, Cake Equivalent",1990,0.3527
India,"Oilcrops, Oil Equivalent",1990,0.2199
India,"Pulses, Total",1990,0.5491
India,"Roots and Tubers, Total",1990,15.6751
India,Sugar Crops Primary,1990,65.5915
India,"Treenuts, Total",1990,0.5501
India,Vegetables Primary,1990,10.140799999999999
Nigeria,Carrots and turnips,1990,7.8636
Nigeria,"Cashew nuts, in shell",1990,0.6
Nigeria,"Cassava, fresh",1990,11.6533
Nigeria,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1990,1.5505
Nigeria,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",1990,8.4224
Nigeria,Cocoa beans,1990,0.3413
Nigeria,"Coconuts, in shell",1990,3.3239
Nigeria,"Coffee, green",1990,0.8824
Nigeria,"Cow peas, dry",1990,0.749
Nigeria,Fonio,1990,0.6
Nigeria,"Ginger, raw",1990,0.5
Nigeria,Green corn (maize),1990,3.0533
Nigeria,"Groundnuts, excluding shelled",1990,1.6492
